0.309131,0.216486,3.19003,-0.00450214,-0.00592446,-0.002295,-3.14159
0.292075,0.218667,3.18642,-0.017206,0.00295587,-0.00360849,-3.14159
0.270798,0.195655,3.18305,-0.0203744,-0.0221869,-0.00337665,-3.14159
0.282089,0.192041,3.18136,0.0114621,-0.00407333,-0.00168241,-3.14159
0.296478,0.168882,3.17548,0.0151999,-0.0236875,-0.00588187,-3.14159
0.269994,0.156264,3.16893,-0.0261686,-0.0119075,-0.00655068,-3.14159
0.296427,0.128183,3.16669,0.0271642,-0.028771,-0.00224085,-3.14159
0.2845,0.122875,3.16173,-0.0118278,-0.00507083,-0.0049653,-3.14159
0.259941,0.106176,3.15808,-0.0242927,-0.0163011,-0.00364238,-3.14159
0.251222,0.0990846,3.15566,-0.00862258,-0.00697066,-0.00242236,-3.14159
0.246095,0.0951249,3.15251,-0.00508425,-0.00390441,-0.00315449,-3.14159
0.254296,0.0890532,3.14784,0.00823897,-0.00612337,-0.00466557,-3.14159
0.257149,0.0859234,3.1476,0.00287232,-0.0031471,-0.000238883,-3.14159
0.257147,0.0871201,3.14644,-8.20535e-06,0.00119679,-0.00115869,-3.14159
0.256222,0.09665,3.14328,-0.000940543,0.00953151,-0.00316653,-3.14159
0.269689,0.0958307,3.14234,0.0134673,-0.000829403,-0.000937597,-3.14159
0.269898,0.090839,3.14131,0.000208226,-0.00499161,-0.00102863,-3.14159
0.270959,0.0869548,3.13805,0.00104718,-0.00388052,-0.00325606,-3.14159
0.266655,0.0809789,3.13747,-0.00432947,-0.00599378,-0.000587087,-3.14159
0.255397,0.0854543,3.13519,-0.0112301,0.00440359,-0.00227793,-3.14159
0.257712,0.0803616,3.13202,0.00226734,-0.00507129,-0.00317131,-3.14159
0.257831,0.0781002,3.13003,9.22847e-05,-0.00226048,-0.00199279,-3.14159
0.256963,0.0707602,3.12876,-0.000961701,-0.00735289,-0.00126764,-3.14159
0.259416,0.0823184,3.12568,0.00263774,0.0116016,-0.00308152,-3.14159
0.259849,0.0750239,3.12456,0.000308848,-0.00729025,-0.00111552,-3.14159
0.262938,0.0721273,3.12244,0.00303479,-0.00283902,-0.00212029,-3.14159
0.271376,0.0634564,3.11914,0.00824959,-0.00848783,-0.00330566,-3.14159
0.273679,0.0593832,3.11846,0.00221114,-0.00402309,-0.000672994,-3.14159
0.273078,0.051585,3.1185,-0.000782139,-0.00781831,3.3818e-05,-3.14159
0.271261,0.0292392,3.12286,-0.00223723,-0.0223916,0.00436307,-3.14159
0.277482,0.0223987,3.12422,0.00610468,-0.00673546,0.00136062,-3.14159
0.279228,0.0081784,3.13058,0.00159006,-0.0142037,0.00636375,-3.14159
0.289989,-0.0112952,3.14595,0.0108466,-0.0195211,0.0153635,-3.14159
0.286147,-0.0277873,3.15813,-0.003571,-0.0164352,0.0121876,-3.14159
0.286377,-0.0333622,3.16129,0.000339513,-0.00558268,0.00315526,-3.14159
0.287047,-0.0492655,3.18579,0.001378,-0.0159798,0.0244979,-3.14159
0.284198,-0.0528511,3.19602,-0.00266587,-0.00344565,0.0102336,-3.14159
0.283951,-0.0664113,3.20704,0.000645586,-0.0136317,0.0110149,-3.14159
0.280711,-0.0830537,3.22961,-0.0017913,-0.016549,0.0225725,-3.14159
0.284576,-0.0869565,3.2462,0.00434541,-0.00438044,0.0165918,-3.14159
0.290515,-0.0853357,3.25678,0.00586869,0.000952577,0.0105801,-3.14159
0.30733,-0.0894779,3.2835,0.0179502,-0.0067487,0.0267192,-3.14159
0.319776,-0.0878208,3.29356,0.01263,-0.000257811,0.0100581,-3.14159
0.347514,-0.0816161,3.31856,0.0279452,0.0013056,0.0249977,-3.14159
0.356991,-0.0893219,3.32797,0.0115323,-0.0100163,0.0094165,-3.14159
0.359562,-0.102431,3.33623,0.00546758,-0.0144387,0.00826071,-3.14159
0.38169,-0.0942242,3.34444,0.0217889,0.00389665,0.00820874,-3.14159
0.395025,-0.103994,3.35518,0.016594,-0.0135961,0.0107408,-3.14159
0.412539,-0.112407,3.36982,0.0211261,-0.0135438,0.0146375,-3.14159
0.433117,-0.113093,3.37818,0.0226557,-0.00616875,0.00835887,-3.14159
0.434161,-0.124346,3.38152,0.00415752,-0.0126016,0.00334489,-3.14159
0.438051,-0.134621,3.38483,0.00707049,-0.0123412,0.00330234,-3.14159
0.429315,-0.167436,3.38891,-0.000496829,-0.0337197,0.00408563,-3.14159
0.399277,-0.221846,3.39493,-0.0176609,-0.0516307,0.00602147,-3.14159
0.393412,-0.240058,3.39605,-0.00125067,-0.0184927,0.0011184,-3.14159
0.365992,-0.274313,3.39682,-0.0204961,-0.0300543,0.000765671,-3.14159
0.352974,-0.292293,3.39647,-0.00923848,-0.0161735,-0.000346278,-3.14159
0.341817,-0.307752,3.39557,-0.00791388,-0.0139171,-0.000897775,-3.14159
0.333854,-0.311993,3.39214,-0.00759714,-0.00243307,-0.00343791,-3.14159
0.322515,-0.323701,3.38659,-0.00924872,-0.00975569,-0.0055411,-3.14159
0.319994,-0.326694,3.38338,-0.00195583,-0.00260055,-0.00321426,-3.14159
0.331461,-0.304158,3.37529,0.00665044,0.0215821,-0.00808647,-3.14159
0.336547,-0.296202,3.3718,0.00350015,0.00735184,-0.00349713,-3.14159
0.434288,-0.198051,3.36318,0.0816705,0.0822118,-0.00861871,-3.14159
0.43299,-0.199775,3.36177,-0.00098476,-0.00154636,-0.00141072,-3.14159
0.438706,-0.187979,3.3582,0.00335725,0.0113396,-0.00356838,-3.14159
0.438399,-0.173459,3.35257,-0.00366187,0.0156331,-0.00563301,-3.14159
0.471867,-0.133911,3.34999,0.0268613,0.0347428,-0.00257067,-3.14159
0.460924,-0.149072,3.34371,-0.00834974,-0.0137658,-0.00628192,-3.14159
0.461429,-0.141438,3.33854,-0.00108142,0.00800072,-0.00517402,-3.14159
0.448591,-0.154026,3.33081,-0.011021,-0.0107061,-0.00772788,-3.14159
0.444006,-0.157363,3.32953,-0.00417129,-0.00260368,-0.00128485,-3.14159
0.437497,-0.161891,3.32507,-0.00597154,-0.00349703,-0.00445991,-3.14159
0.437143,-0.157352,3.31653,-0.00121156,0.00482321,-0.00854052,-3.14159
0.435461,-0.161598,3.31307,-0.000991217,-0.00413685,-0.00345956,-3.14159
0.436232,-0.158123,3.3073,0.000198661,0.00348924,-0.00576249,-3.14159
0.444003,-0.140862,3.29924,0.00522162,0.0166476,-0.00806015,-3.14159
0.468686,-0.128829,3.29514,0.0236587,0.00851507,-0.004099,-3.14159
0.481907,-0.135453,3.2905,0.0147049,-0.00890376,-0.00464672,-3.14159
0.506898,-0.127158,3.28513,0.0245523,0.00483208,-0.00537126,-3.14159
0.552009,-0.127224,3.27989,0.0464557,-0.00653288,-0.00523413,-3.14159
0.572298,-0.127882,3.27828,0.0209677,-0.00354805,-0.00161134,-3.14159
0.610689,-0.130722,3.2791,0.0399177,-0.00839066,0.000823433,-3.14159
0.649502,-0.144247,3.28888,0.0421959,-0.0199329,0.00977421,-3.14159
0.654722,-0.152389,3.29147,0.0066747,-0.00924292,0.00258662,-3.14159
0.665519,-0.156248,3.29865,0.0118471,-0.00578328,0.00718437,-3.14159
0.686724,-0.163376,3.32138,0.0236507,-0.0115426,0.022734,-3.14159
0.672194,-0.202102,3.36474,-0.00620745,-0.0383028,0.0433593,-3.14159
0.672052,-0.202107,3.36475,-0.000152582,2.94565e-05,1.01775e-05,-3.14159
0.674638,-0.211704,3.37725,0.00533671,-0.0111506,0.0124921,-3.14159
0.678226,-0.205057,3.3887,0.0021056,0.00632437,0.0114499,-3.14159
0.674854,-0.196586,3.40036,-0.00624508,0.0104156,0.0116659,-3.14159
0.688335,-0.149831,3.42848,-0.000357414,0.0488528,0.0281167,-3.14159
0.690065,-0.143717,3.43743,-0.000154525,0.00643875,0.00895286,-3.14159
0.736715,-0.0290588,3.4958,0.00524842,0.120306,0.0583675,-3.14159
0.690131,-0.0764278,3.50769,-0.0356864,-0.0370494,0.0118932,-3.14159
0.690118,-0.0764883,3.5077,1.33333e-05,-6.98959e-05,4.67734e-06,-3.14159
0.675765,-0.0912244,3.50941,-0.0109176,-0.0115853,0.00171656,-3.14159
0.675631,-0.0913828,3.5094,-9.10168e-05,-0.000134582,-1.66361e-05,-3.14159
0.663867,-0.101475,3.51047,-0.00991116,-0.00698878,0.00107572,-3.14159
0.663856,-0.101615,3.51047,5.43754e-05,-0.000170604,2.45168e-06,-3.14159
0.661444,-0.104656,3.51146,-0.00155712,-0.00265804,0.000985457,-3.14159
0.661338,-0.104665,3.51146,-0.000128711,4.00531e-05,1.73217e-06,-3.14159
0.635304,-0.12609,3.51396,-0.02238,-0.0142597,0.00249684,-3.14159
0.634723,-0.126875,3.51436,-0.000346895,-0.000707101,0.000404257,-3.14159
0.624861,-0.128369,3.51763,-0.011809,0.00305595,0.00326352,-3.14159
0.618007,-0.116888,3.51982,-0.0145877,0.0181502,0.0021991,-3.14159
0.610982,-0.112244,3.52046,-0.0113503,0.00951744,0.000636256,-3.14159
0.608859,-0.0947429,3.51992,-0.0116039,0.0234451,-0.000544566,-3.14159
0.608574,-0.0814785,3.5194,-0.00708642,0.0170832,-0.000520841,-3.14159
0.613922,-0.06272,3.51875,-0.0026571,0.0212292,-0.000642897,-3.14159
0.609701,-0.0391495,3.51455,-0.017044,0.0319792,-0.00420447,-3.14159
0.587998,-0.0146335,3.5057,-0.0388699,0.0410492,-0.00885121,-3.14159
0.580362,-0.00587445,3.50252,-0.0136385,0.0145102,-0.0031792,-3.14159
0.572148,0.00363449,3.49878,-0.0145869,0.0155933,-0.00373976,-3.14159
0.567453,0.0156669,3.49515,-0.0112742,0.0169867,-0.00362434,-3.14159
0.56474,0.0360058,3.48948,-0.0123559,0.0261156,-0.00567821,-3.14159
0.586406,0.0957109,3.48684,0.000235567,0.0633644,-0.00263692,-3.14159
0.583365,0.14129,3.4776,-0.0228721,0.0562674,-0.00924083,-3.14159
0.574699,0.153331,3.474,-0.0154012,0.0180548,-0.003593,-3.14159
0.567642,0.169951,3.46865,-0.0151493,0.0226893,-0.00535777,-3.14159
0.569563,0.179843,3.46775,-0.00169836,0.0110173,-0.000892848,-3.14159
0.551544,0.200036,3.45966,-0.0291267,0.0308485,-0.00809449,-3.14159
0.539436,0.201066,3.45753,-0.0146593,0.00587604,-0.00212847,-3.14159
0.520923,0.230237,3.45176,-0.0326091,0.0410844,-0.00577536,-3.14159
0.511713,0.237084,3.45017,-0.0133092,0.0114288,-0.00159072,-3.14159
0.504513,0.249369,3.44752,-0.0129069,0.0169593,-0.00264819,-3.14159
0.503835,0.258238,3.44652,-0.00403805,0.010569,-0.000992858,-3.14159
0.477219,0.286633,3.44137,-0.0409567,0.0423798,-0.00515595,-3.14159
0.456073,0.296392,3.43865,-0.0278489,0.018731,-0.00271967,-3.14159
0.442287,0.308762,3.43567,-0.020169,0.0190333,-0.00298196,-3.14159
0.432815,0.330113,3.43439,-0.0182761,0.0278092,-0.0012813,-3.14159
0.427335,0.338253,3.43327,-0.009093,0.0112286,-0.00111563,-3.14159
0.423739,0.353841,3.43224,-0.00946739,0.019103,-0.00103311,-3.14159
0.409007,0.390766,3.42988,-0.0293698,0.0472234,-0.00236103,-3.14159
0.402133,0.39777,3.42905,-0.0102203,0.0103252,-0.000825957,-3.14159
0.397515,0.435221,3.43028,-0.018009,0.0444162,0.00123133,-3.14159
0.38197,0.442001,3.42996,-0.020079,0.013028,-0.00031742,-3.14159
0.374913,0.451423,3.43025,-0.0112736,0.0131765,0.000284325,-3.14159
0.381109,0.494086,3.43506,-0.00769936,0.0468954,0.00481149,-3.14159
0.384397,0.555585,3.44267,-0.0183184,0.0700831,0.00760736,-3.14159
0.361276,0.55793,3.44237,-0.0276277,0.0110253,-0.000293391,-3.14159
0.33308,0.587514,3.44374,-0.0434099,0.0445182,0.00136897,-3.14159
0.335301,0.611892,3.44542,-0.00630255,0.0275249,0.00168166,-3.14159
0.304293,0.628311,3.44494,-0.0419908,0.0303478,-0.000482728,-3.14159
0.301311,0.64698,3.44604,-0.0102897,0.0228014,0.00109561,-3.14159
0.289327,0.673405,3.4459,-0.0235871,0.0351059,-0.000136811,-3.14159
0.281018,0.679767,3.44562,-0.01198,0.010427,-0.000278355,-3.14159
0.258394,0.683875,3.4458,-0.0278051,0.0130347,0.000173403,-3.14159
0.255992,0.686544,3.44667,-0.0037735,0.00398591,0.000876904,-3.14159
0.25355,0.691871,3.4473,-0.00480246,0.00710245,0.000626338,-3.14159
0.260072,0.683427,3.44897,0.0107372,-0.0122682,0.00167086,-3.14159
0.237876,0.677032,3.45511,-0.0236386,0.000941094,0.00613615,-3.14159
0.243377,0.674495,3.45714,0.00745186,-0.00510086,0.00203172,-3.14159
0.265722,0.672547,3.46322,0.0272636,-0.0111373,0.00608102,-3.14159
0.268142,0.664776,3.46389,0.0059521,-0.0101813,0.000672152,-3.14159
0.285984,0.670463,3.46695,0.0189626,-0.000395019,0.00306368,-3.14159
0.308368,0.676512,3.47039,0.0242991,-0.00189825,0.00343727,-3.14159
0.317407,0.677685,3.47119,0.0103391,-0.00229761,0.000795252,-3.14159
0.318252,0.678208,3.47128,0.000797395,0.000279521,9.29607e-05,-3.14159
0.308706,0.673158,3.47259,-0.00936509,-0.00212064,0.00131249,-3.14159
0.298158,0.672122,3.47309,-0.0122275,0.00311293,0.000501613,-3.14159
0.288191,0.681136,3.47318,-0.0156821,0.0149326,8.59492e-05,-3.14159
0.277082,0.685806,3.47379,-0.0152729,0.0102089,0.000610485,-3.14159
0.284587,0.697412,3.47569,0.00418325,0.0108326,0.00190129,-3.14159
0.275912,0.698281,3.47596,-0.010807,0.00467482,0.000269887,-3.14159
0.284216,0.710408,3.4774,0.00491021,0.0111304,0.0014382,-3.14159
0.303396,0.743174,3.48268,0.00916507,0.0315163,0.00527803,-3.14159
0.309846,0.754573,3.48412,0.00290228,0.0110672,0.00144585,-3.14159
0.324512,0.777061,3.48741,0.00801766,0.0210144,0.00328329,-3.14159
0.341416,0.801716,3.49007,0.00973963,0.0226932,0.00266202,-3.14159
0.339531,0.806373,3.48996,-0.00438223,0.00654627,-0.000108322,-3.14159
0.336806,0.80883,3.48977,-0.00443234,0.00422263,-0.000185543,-3.14159
0.323073,0.815444,3.48811,-0.0197092,0.0141482,-0.00166573,-3.14159
0.330479,0.827171,3.48889,0.00386916,0.0110716,0.00078395,-3.14159
0.340462,0.841052,3.48905,0.00606627,0.0125658,0.000160753,-3.14159
0.344876,0.846795,3.48928,0.00285653,0.00507329,0.000231041,-3.14159
0.35224,0.855354,3.49013,0.00521386,0.00721236,0.000846963,-3.14159
0.360342,0.865406,3.49042,0.00545304,0.00871279,0.000291948,-3.14159
0.369718,0.87487,3.49065,0.00727488,0.00742359,0.000222942,-3.14159
0.399252,0.912252,3.4916,0.0195142,0.0326707,0.000956401,-3.14159
0.4158,0.938378,3.49101,0.00862603,0.0246636,-0.000589386,-3.14159
0.454716,0.975529,3.49433,0.0311122,0.0281351,0.00331563,-3.14159
0.490339,1.00767,3.49748,0.0293067,0.0233978,0.00315486,-3.14159
0.520543,1.03792,3.49901,0.0234552,0.0235258,0.00152815,-3.14159
0.544399,1.05712,3.50109,0.0206995,0.0127335,0.00207733,-3.14159
0.563625,1.07688,3.50274,0.0146647,0.0155873,0.00165325,-3.14159
0.59333,1.1043,3.505,0.0241109,0.0201683,0.00225279,-3.14159
0.629631,1.13671,3.50636,0.0299856,0.0232345,0.00136305,-3.14159
0.69316,1.19474,3.50754,0.0518262,0.042293,0.00118159,-3.14159
0.696227,1.19634,3.50707,0.00308004,0.000533033,-0.000465633,-3.14159
0.691327,1.19992,3.50486,-0.00783014,0.00680846,-0.00221501,-3.14159
0.681434,1.19576,3.5037,-0.0103836,-0.000517133,-0.00115713,-3.14159
0.670048,1.19257,3.50208,-0.0126828,0.00136628,-0.00161813,-3.14159
0.65559,1.18526,3.49768,-0.0145389,-0.00238429,-0.00439943,-3.14159
0.645784,1.18122,3.49371,-0.0102462,-0.000546487,-0.00397383,-3.14159
0.637354,1.17559,3.49127,-0.00782824,-0.0031383,-0.00244082,-3.14159
0.621576,1.16149,3.49025,-0.0130593,-0.0102575,-0.00101906,-3.14159
0.602972,1.15197,3.4872,-0.0185353,-0.00344053,-0.0030551,-3.14159
0.598163,1.14718,3.48263,-0.00377449,-0.00374088,-0.00456559,-3.14159
0.586475,1.13979,3.48055,-0.010998,-0.00395828,-0.0020764,-3.14159
0.55351,1.10985,3.48022,-0.0271354,-0.0221868,-0.000332287,-3.14159
0.551734,1.10878,3.47907,-0.00169327,-0.000539178,-0.00115184,-3.14159
0.547711,1.1157,3.4719,-0.00766364,0.00994684,-0.00717477,-3.14159
0.534016,1.10693,3.47018,-0.0127951,-0.0049096,-0.00171385,-3.14159
0.51957,1.09988,3.4661,-0.0143641,-0.0026084,-0.0040811,-3.14159
0.524727,1.10657,3.46319,0.00347126,0.0058987,-0.00291365,-3.14159
0.520747,1.10507,3.46097,-0.0041191,-0.000221807,-0.00221537,-3.14159
0.519918,1.10444,3.45905,-0.000733997,-0.000421087,-0.00192581,-3.14159
0.51656,1.11349,3.45096,-0.00730945,0.0118384,-0.00808366,-3.14159
0.523856,1.12224,3.44743,0.00528033,0.00750891,-0.00353568,-3.14159
0.531053,1.13294,3.4403,0.00450899,0.00981142,-0.00712226,-3.14159
0.542422,1.14224,3.43567,0.00983793,0.00673994,-0.00462927,-3.14159
0.544662,1.14385,3.43326,0.00201774,0.00106767,-0.00241615,-3.14159
0.545724,1.13839,3.43206,0.00308593,-0.00661477,-0.00120001,-3.14159
0.555085,1.14018,3.43501,0.0101394,-0.00119341,0.00294856,-3.14159
0.473652,1.05774,3.44493,-0.0646197,-0.0661639,0.00991815,-3.14159
0.377985,0.974256,3.44811,-0.0807165,-0.0620172,0.0031831,-3.14159
0.397433,0.986547,3.45616,0.0181698,0.00701398,0.00804919,-3.14159
0.326818,0.93832,3.45836,-0.0646196,-0.0295694,0.00219934,-3.14159
0.300554,0.928297,3.46402,-0.0271955,-0.0014825,0.00566442,-3.14159
0.257066,0.931015,3.47505,-0.0534301,0.0213845,0.0110271,-3.14159
0.224578,0.955981,3.48929,-0.0508608,0.0449878,0.0142455,-3.14159
0.150783,0.944612,3.49475,-0.0858472,0.019528,0.00545955,-3.14159
0.122258,0.942985,3.49876,-0.0346192,0.0111824,0.00400527,-3.14159
0.100875,0.953478,3.50321,-0.0316299,0.0231828,0.00444699,-3.14159
0.0647137,0.958263,3.50632,-0.047603,0.023297,0.00311894,-3.14159
-0.0390997,0.943202,3.5145,-0.124148,0.0323955,0.00817575,-3.14159
-0.110841,0.953852,3.52285,-0.09757,0.0505868,0.00834823,-3.14159
-0.162736,0.953566,3.52429,-0.0666109,0.0265056,0.00144307,-3.14159
-0.205176,0.946967,3.52656,-0.0513343,0.0136793,0.00226438,-3.14159
-0.258512,0.941497,3.52953,-0.0662691,0.0211716,0.00296938,-3.14159
-0.285134,0.941513,3.53005,-0.0345606,0.0141611,0.000528225,-3.14159
-0.433158,0.926609,3.53525,-0.185597,0.0609462,0.00519447,-3.14159
-0.457933,0.922676,3.53569,-0.0303011,0.00834208,0.000443617,-3.14159
-0.522581,0.906994,3.53807,-0.0763475,0.0149613,0.00237716,-3.14159
-0.579946,0.933144,3.54086,-0.0903165,0.0664892,0.00279142,-3.14159
-0.652678,0.910928,3.54381,-0.0839648,0.0115771,0.00295104,-3.14159
-0.707356,0.893069,3.54541,-0.0625893,0.00732301,0.00159548,-3.14159
-0.809534,0.878953,3.54736,-0.128285,0.0397485,0.00194944,-3.14159
-0.926129,0.830458,3.55271,-0.128564,0.00314528,0.00535411,-3.14159
-0.978316,0.806362,3.55337,-0.0561793,-0.00175773,0.000662028,-3.14159
-1.0111,0.80175,3.55504,-0.0415984,0.0132149,0.00166965,-3.14159
-1.04868,0.797215,3.55654,-0.0482417,0.0162968,0.00150193,-3.14159
-1.15318,0.775308,3.56072,-0.129404,0.0336696,0.00417432,-3.14159
-1.49983,0.640486,3.55758,-0.389957,0.024879,-0.00313774,-3.14159
-1.49982,0.64051,3.55758,-4.00643e-06,2.78682e-05,3.14099e-06,-3.14159
-1.49979,0.640542,3.55759,2.19752e-05,2.48887e-05,4.635e-06,-3.14159
-1.54842,0.640977,3.55505,-0.0660198,0.0294413,-0.00253539,-3.14159
-1.57651,0.642842,3.55399,-0.0390187,0.0191055,-0.00106454,-3.14159
-1.68834,0.624259,3.54901,-0.138954,0.0397279,-0.00498222,-3.14159
-1.73152,0.625739,3.54605,-0.0583431,0.0265831,-0.00295955,-3.14159
-1.72155,0.635689,3.54714,0.00760793,0.00756232,0.00109845,-3.14159
-1.7525,0.641539,3.54556,-0.0445138,0.0253911,-0.00158136,-3.14159
-1.79548,0.681253,3.54269,-0.0792394,0.0767418,-0.00287852,-3.14159
-1.76785,0.727183,3.54888,0.0104618,0.0455085,0.00619194,-3.14159
-1.83882,0.721092,3.54544,-0.0909614,0.0322474,-0.00343197,-3.14159
-1.87713,0.638998,3.55806,-0.00270852,-0.0885684,0.0126111,-3.14159
-1.85235,0.689863,3.56517,0.00253687,0.0546515,0.00711019,-3.14159
-1.83429,0.73034,3.57102,-0.000658925,0.0448207,0.00585306,-3.14159
-1.78596,0.835262,3.58624,-0.00237305,0.117354,0.0152164,-3.14159
-1.83201,0.75729,3.59842,-0.0113563,-0.0813002,0.0121875,-3.14159
-1.78188,0.838114,3.61033,0.0138696,0.0835734,0.0119073,-3.14159
-1.82472,0.819157,3.60889,-0.0500006,0.00399518,-0.00144064,-3.14159
-1.86181,0.808259,3.60697,-0.0473032,0.0115583,-0.00192243,-3.14159
-1.88756,0.802989,3.60691,-0.0345704,0.0114609,-5.68301e-05,-3.14159
-1.82713,0.895363,3.6161,0.019827,0.0936632,0.00918983,-3.14159
-1.83649,0.898613,3.6158,-0.0168355,0.0122945,-0.000299771,-3.14159
-1.75288,1.01644,3.63231,0.032777,0.116074,0.0165115,-3.14159
-1.78062,1.00605,3.63097,-0.0351273,0.00694014,-0.00134725,-3.14159
-1.78553,1.0217,3.63039,-0.0208902,0.0288322,-0.000574432,-3.14159
-1.81088,1.00882,3.62935,-0.0291709,0.000894445,-0.00104424,-3.14159
-1.88609,0.971297,3.62607,-0.0867,0.00323259,-0.00327942,-3.14159
-1.91987,0.952389,3.62434,-0.0371461,-0.00187875,-0.00173029,-3.14159
-1.98866,0.92104,3.6185,-0.0807624,0.00644331,-0.0058345,-3.14159
-2.01947,0.902569,3.61631,-0.0325722,-0.00402872,-0.00219144,-3.14159
-2.07409,0.871554,3.61232,-0.0587943,-0.00488068,-0.00398807,-3.14159
-2.11243,0.84784,3.60922,-0.0396458,-0.00654564,-0.00310694,-3.14159
-2.15414,0.821979,3.6063,-0.0429485,-0.00739708,-0.00291559,-3.14159
-2.17793,0.806428,3.60401,-0.0238559,-0.0054845,-0.00229156,-3.14159
-2.22699,0.776369,3.60023,-0.0504583,-0.00861043,-0.00377695,-3.14159
-2.25029,0.760587,3.59795,-0.0228256,-0.00637561,-0.00228236,-3.14159
-2.31429,0.721238,3.595,-0.0653946,-0.0119068,-0.00295025,-3.14159
-2.455,0.628217,3.58785,-0.138302,-0.0369497,-0.00715159,-3.14159
-2.47152,0.613679,3.58609,-0.0137501,-0.00955348,-0.00175894,-3.14159
-2.48721,0.603221,3.58472,-0.0153334,-0.00429898,-0.00136405,-3.14159
-2.50905,0.588414,3.58343,-0.0211392,-0.006381,-0.00129729,-3.14159
-2.54418,0.565584,3.58003,-0.0345771,-0.00900245,-0.00339504,-3.14159
-2.55381,0.558936,3.57931,-0.00921952,-0.00302529,-0.000724361,-3.14159
-2.57706,0.547139,3.57705,-0.0249925,-0.00138315,-0.00226197,-3.14159
-2.62081,0.523399,3.57324,-0.0458606,-0.00501355,-0.00380323,-3.14159
-2.67489,0.494322,3.56826,-0.056582,-0.00621859,-0.00497772,-3.14159
-2.69973,0.476643,3.56414,-0.0232187,-0.00894406,-0.0041262,-3.14159
-2.70933,0.477508,3.56135,-0.0136547,0.00704159,-0.00279117,-3.14159
-2.77214,0.437183,3.55342,-0.0609478,-0.0173822,-0.00792884,-3.14159
-2.77213,0.437135,3.55341,4.12318e-05,-7.07124e-05,-6.43667e-06,-3.14159
-2.78727,0.439728,3.55037,-0.0218063,0.0122726,-0.0030465,-3.14159
-2.82066,0.40845,3.55154,-0.0266142,-0.0225381,0.00117731,-3.14159
-2.849,0.393617,3.55002,-0.0293979,-0.00344054,-0.0015223,-3.14159
-2.86908,0.38906,3.54852,-0.0242168,0.00547544,-0.00149709,-3.14159
-2.89513,0.369766,3.54743,-0.0237143,-0.0108108,-0.00109726,-3.14159
-2.92831,0.347795,3.54523,-0.0316485,-0.0103737,-0.00219463,-3.14159
-2.96059,0.332998,3.54263,-0.0344295,-0.00147344,-0.00259863,-3.14159
-2.99003,0.324213,3.53813,-0.0338696,0.00465775,-0.00450604,-3.14159
-3.01959,0.307936,3.5356,-0.0298471,-0.00521955,-0.00253166,-3.14159
-3.01146,0.320375,3.53374,0.00390108,0.011848,-0.00185782,-3.14159
